RunID,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
20260104-023313,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000158,81920,0.004431,0.204,0.924,5,constant,true,128,2,simple,,,5,100000,512,12000
20260104-023400,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000242,163840,0.00186,0.136,0.916,5,linear,true,512,1,simple,,,5,1000000,256,12000
20260104-024105,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000257,163840,0.003865,0.178,0.917,8,linear,true,64,3,simple,,,5,250000,128,12000
20260104-024259,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000199,81920,0.007634,0.166,0.914,8,linear,false,512,1,simple,,,5,1000000,2048,12000
20260104-024350,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.00007,163840,0.002104,0.147,0.933,8,linear,false,128,1,simple,,,5,2000000,256,12000
20260104-025106,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000253,40960,0.006792,0.15,0.92,4,linear,false,512,3,simple,,,5,500000,1024,12000
20260104-025458,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000067,40960,0.002208,0.181,0.912,3,linear,false,512,2,simple,,,5,500000,64,12000
20260104-025816,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000263,81920,0.004117,0.157,0.938,4,linear,true,128,1,simple,,,5,1000000,64,12000
20260104-030434,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000224,163840,0.003755,0.157,0.915,3,constant,false,512,2,simple,,,5,500000,64,12000
20260104-030510,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000283,327680,0.009261,0.28,0.928,3,linear,true,32,3,simple,,,5,100000,256,12000
20260104-030559,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000054,10240,0.001247,0.267,0.927,8,linear,true,32,2,simple,,,5,2000000,64,12000
20260104-030755,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.00002,40960,0.009364,0.27,0.934,4,linear,false,64,2,simple,,,5,100000,512,12000
20260104-030837,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000089,20480,0.003696,0.214,0.942,4,constant,true,64,2,simple,,,5,500000,2048,12000
20260104-031143,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000029,163840,0.001128,0.116,0.933,3,constant,false,64,1,simple,,,5,100000,512,12000
20260104-031217,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000238,163840,0.002972,0.283,0.946,10,constant,false,64,2,simple,,,5,500000,256,12000
20260104-031650,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000253,81920,0.004824,0.103,0.911,8,linear,true,256,1,simple,,,5,500000,1024,12000
20260104-032101,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000117,81920,0.004073,0.167,0.901,3,linear,false,64,2,simple,,,5,1000000,512,12000
20260104-032652,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.00015,163840,0.006494,0.3,0.909,5,linear,false,128,1,simple,,,5,100000,64,12000
20260104-032656,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000125,163840,0.005225,0.149,0.93,5,constant,false,64,1,simple,,,5,100000,64,12000
20260104-032730,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000137,40960,0.004698,0.127,0.936,4,linear,false,512,1,simple,,,5,500000,128,12000
20260104-032736,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.00007,40960,0.005722,0.271,0.921,4,constant,false,256,2,simple,,,5,100000,64,12000
20260104-032835,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000262,20480,0.008522,0.216,0.927,3,constant,true,32,2,simple,,,5,500000,256,12000
20260104-033047,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000266,20480,0.009817,0.23,0.934,4,linear,false,256,2,simple,,,5,250000,1024,12000
20260104-033218,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000258,163840,0.002425,0.188,0.947,8,linear,false,32,1,simple,,,5,100000,1024,12000
20260104-033229,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000216,40960,0.006752,0.172,0.929,10,constant,false,64,2,simple,,,5,100000,128,12000
20260104-033302,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000281,40960,0.003561,0.24,0.948,10,linear,false,64,3,simple,,,5,500000,256,12000
20260104-033325,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000024,10240,0.001043,0.25,0.937,4,constant,true,32,1,simple,,,5,1000000,64,12000
20260104-033922,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000134,10240,0.000988,0.127,0.909,8,constant,true,128,1,simple,,,5,100000,2048,12000
20260104-033946,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000163,163840,0.006366,0.269,0.903,5,constant,false,256,2,simple,,,5,2000000,512,12000
20260104-034034,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000089,40960,0.002598,0.279,0.926,3,constant,true,128,3,simple,,,5,100000,128,12000
20260104-034129,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000027,163840,0.004437,0.169,0.916,3,constant,true,32,1,simple,,,5,1000000,64,12000
20260104-034933,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000203,81920,0.009656,0.208,0.921,8,linear,true,256,3,simple,,,5,250000,512,12000
20260104-035255,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000047,81920,0.002097,0.275,0.906,8,constant,false,64,1,simple,,,5,100000,64,12000
20260104-035314,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.000105,10240,0.001079,0.24,0.937,8,linear,false,128,3,simple,,,5,100000,64,12000
20260104-035347,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000219,81920,0.000715,0.247,0.945,8,linear,false,128,2,simple,,,5,2000000,2048,12000
20260104-035438,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000095,81920,0.009288,0.135,0.92,4,linear,false,64,3,simple,,,5,1000000,256,12000
20260104-040405,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.000261,40960,0.005902,0.154,0.928,10,linear,true,64,2,simple,,,5,100000,512,12000
20260104-040532,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.0002,40960,0.007434,0.185,0.936,5,linear,false,128,2,simple,,,5,250000,64,12000
20260104-040815,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000249,81920,0.00076,0.266,0.925,10,constant,true,512,3,simple,,,5,250000,2048,12000
20260104-040833,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000134,20480,0.009206,0.289,0.921,8,linear,false,32,2,simple,,,5,250000,64,12000
20260104-041037,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000249,81920,0.008244,0.222,0.927,3,linear,true,128,1,simple,,,5,100000,128,12000
20260104-041119,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000112,20480,0.000778,0.209,0.926,10,linear,false,64,2,simple,,,5,100000,512,12000
20260104-041213,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000193,81920,0.00321,0.147,0.931,3,constant,true,64,1,simple,,,5,2000000,1024,12000
20260104-041313,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000279,163840,0.007984,0.112,0.919,10,constant,false,128,2,simple,,,5,250000,512,12000
20260104-041611,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.0001,40960,0.005163,0.262,0.913,8,linear,true,256,1,simple,,,5,100000,256,12000
20260104-041729,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000241,81920,0.007843,0.268,0.943,10,linear,false,32,3,simple,,,5,250000,2048,12000
20260104-042057,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.00024,40960,0.004311,0.187,0.946,10,linear,true,512,2,simple,,,5,1000000,1024,12000
20260104-042313,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.00013,163840,0.007264,0.242,0.907,3,linear,false,128,3,simple,,,5,500000,256,12000
20260104-042619,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000233,40960,0.007879,0.175,0.93,8,constant,true,256,1,simple,,,5,2000000,256,12000
20260104-043640,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000258,20480,0.004156,0.236,0.907,3,constant,false,64,3,simple,,,5,1000000,64,12000
20260104-044102,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000028,163840,0.003001,0.238,0.921,5,linear,true,256,2,simple,,,5,250000,256,12000
20260104-044245,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,1024,0.000082,20480,0.002192,0.118,0.947,5,constant,true,32,3,simple,,,5,250000,256,12000
20260104-044434,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000082,40960,0.007254,0.289,0.933,5,constant,false,512,2,simple,,,5,100000,256,12000
20260104-044447,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000118,163840,0.009099,0.171,0.937,3,constant,false,64,1,simple,,,5,500000,2048,12000
20260104-044524,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.000093,81920,0.001143,0.178,0.948,10,constant,false,64,3,simple,,,5,500000,256,12000
20260104-044913,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000105,327680,0.009194,0.121,0.938,4,constant,true,512,2,simple,,,5,100000,128,12000
20260104-044954,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000031,20480,0.000672,0.135,0.946,3,linear,true,128,3,simple,,,5,250000,2048,12000
20260104-045005,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.00024,327680,0.008044,0.245,0.927,10,constant,true,32,1,simple,,,5,250000,64,12000
20260104-045134,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000046,20480,0.005784,0.256,0.938,8,constant,true,32,1,simple,,,5,100000,512,12000
20260104-045158,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000076,327680,0.004544,0.156,0.92,10,constant,true,256,3,simple,,,5,500000,128,12000
20260104-045226,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,512,0.000048,40960,0.007607,0.178,0.912,4,linear,false,32,3,simple,,,5,2000000,1024,12000
20260104-045833,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000028,40960,0.001411,0.24,0.93,4,linear,false,256,3,simple,,,5,1000000,2048,12000
20260104-050451,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,4096,0.00012,163840,0.006933,0.108,0.923,10,linear,true,32,1,simple,,,5,1000000,2048,12000
20260104-050837,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000031,327680,0.00246,0.26,0.934,10,linear,true,128,2,simple,,,5,500000,128,12000
20260104-051357,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBallHard,2048,0.000217,40960,0.001405,0.247,0.929,4,linear,false,256,1,simple,,,5,250000,128,12000
20260104-051442,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.000015,20480,0.005578,0.16,0.933,3,constant,false,512,1,simple,,,5,250000,512,12000
